SessionID,Date,ResourceID,MethodID,Duration_Minutes,FocusScore,Passive_Flag,Hour,DateTime
4609,2016-12-27 00:34:16.952844,104,2,165,87,1,14,2016-12-27 14:34:16.952844
4610,2016-12-28 00:34:16.952844,101,2,223,58,0,11,2016-12-28 11:34:16.952844
4611,2016-12-29 00:34:16.952844,102,3,232,55,1,22,2016-12-29 22:34:16.952844
4612,2016-12-30 00:34:16.952844,101,2,90,81,0,17,2016-12-30 17:34:16.952844
4613,2016-12-31 00:34:16.952844,107,2,132,93,1,8,2016-12-31 08:34:16.952844
4614,2017-01-01 00:34:16.952844,101,2,99,85,0,10,2017-01-01 10:34:16.952844
4615,2017-01-02 00:34:16.952844,106,5,186,60,1,12,2017-01-02 12:34:16.952844
4616,2017-01-03 00:34:16.952844,101,4,132,76,0,15,2017-01-03 15:34:16.952844
4617,2017-01-04 00:34:16.952844,103,1,48,78,1,15,2017-01-04 15:34:16.952844
4618,2017-01-05 00:34:16.952844,105,4,215,55,0,9,2017-01-05 09:34:16.952844
4619,2017-01-06 00:34:16.952844,104,4,142,79,1,15,2017-01-06 15:34:16.952844
4620,2017-01-07 00:34:16.952844,106,2,90,81,0,8,2017-01-07 08:34:16.952844
4621,2017-01-08 00:34:16.952844,104,2,230,50,1,8,2017-01-08 08:34:16.952844
4622,2017-01-09 00:34:16.952844,107,2,156,75,1,10,2017-01-09 10:34:16.952844
4623,2017-01-10 00:34:16.952844,107,3,144,80,1,21,2017-01-10 21:34:16.952844
4624,2017-01-11 00:34:16.952844,107,4,47,84,1,18,2017-01-11 18:34:16.952844
4625,2017-01-12 00:34:16.952844,105,1,121,85,1,16,2017-01-12 16:34:16.952844
4626,2017-01-13 00:34:16.952844,104,5,222,62,0,18,2017-01-13 18:34:16.952844
4627,2017-01-14 00:34:16.952844,102,5,130,94,0,11,2017-01-14 11:34:16.952844
4628,2017-01-15 00:34:16.952844,107,2,222,69,1,18,2017-01-15 18:34:16.952844
4629,2017-01-16 00:34:16.952844,103,3,224,67,0,9,2017-01-16 09:34:16.952844
4630,2017-01-17 00:34:16.952844,105,5,235,66,1,10,2017-01-17 10:34:16.952844
4631,2017-01-18 00:34:16.952844,101,2,212,63,0,10,2017-01-18 10:34:16.952844
4632,2017-01-19 00:34:16.952844,104,2,122,78,0,19,2017-01-19 19:34:16.952844
4633,2017-01-20 00:34:16.952844,102,3,183,66,1,9,2017-01-20 09:34:16.952844
4634,2017-01-21 00:34:16.952844,101,3,115,76,1,17,2017-01-21 17:34:16.952844
4635,2017-01-22 00:34:16.952844,106,2,115,79,1,11,2017-01-22 11:34:16.952844
4636,2017-01-23 00:34:16.952844,102,3,33,78,1,15,2017-01-23 15:34:16.952844
4637,2017-01-24 00:34:16.952844,104,4,35,94,0,6,2017-01-24 06:34:16.952844
4638,2017-01-25 00:34:16.952844,103,4,178,87,0,21,2017-01-25 21:34:16.952844
4639,2017-01-26 00:34:16.952844,102,4,147,79,0,9,2017-01-26 09:34:16.952844
4640,2017-01-27 00:34:16.952844,104,1,118,81,1,14,2017-01-27 14:34:16.952844
4641,2017-01-28 00:34:16.952844,106,1,190,63,1,22,2017-01-28 22:34:16.952844
4642,2017-01-29 00:34:16.952844,107,1,85,78,0,20,2017-01-29 20:34:16.952844
4643,2017-01-30 00:34:16.952844,103,2,110,88,1,12,2017-01-30 12:34:16.952844
4644,2017-01-31 00:34:16.952844,106,4,173,88,0,11,2017-01-31 11:34:16.952844
4645,2017-02-01 00:34:16.952844,104,4,45,94,1,17,2017-02-01 17:34:16.952844
4646,2017-02-02 00:34:16.952844,107,1,186,57,1,8,2017-02-02 08:34:16.952844
4647,2017-02-03 00:34:16.952844,104,3,117,77,0,6,2017-02-03 06:34:16.952844
4648,2017-02-04 00:34:16.952844,105,4,48,75,1,10,2017-02-04 10:34:16.952844
4649,2017-02-05 00:34:16.952844,107,4,95,89,1,6,2017-02-05 06:34:16.952844
4650,2017-02-06 00:34:16.952844,107,5,115,84,1,13,2017-02-06 13:34:16.952844
4651,2017-02-07 00:34:16.952844,101,2,239,63,1,12,2017-02-07 12:34:16.952844
4652,2017-02-08 00:34:16.952844,105,4,142,87,0,20,2017-02-08 20:34:16.952844
4653,2017-02-09 00:34:16.952844,102,1,62,79,1,16,2017-02-09 16:34:16.952844
4654,2017-02-10 00:34:16.952844,106,5,106,88,1,19,2017-02-10 19:34:16.952844
4655,2017-02-11 00:34:16.952844,102,5,181,52,1,14,2017-02-11 14:34:16.952844
4656,2017-02-12 00:34:16.952844,104,1,144,91,1,10,2017-02-12 10:34:16.952844
4657,2017-02-13 00:34:16.952844,103,1,123,77,0,9,2017-02-13 09:34:16.952844
4658,2017-02-14 00:34:16.952844,107,4,77,88,1,17,2017-02-14 17:34:16.952844
4659,2017-02-15 00:34:16.952844,103,1,41,86,1,6,2017-02-15 06:34:16.952844
4660,2017-02-16 00:34:16.952844,103,4,200,66,1,18,2017-02-16 18:34:16.952844
4661,2017-02-17 00:34:16.952844,106,3,69,91,0,6,2017-02-17 06:34:16.952844
4662,2017-02-18 00:34:16.952844,105,3,114,94,0,8,2017-02-18 08:34:16.952844
4663,2017-02-19 00:34:16.952844,103,3,221,60,1,13,2017-02-19 13:34:16.952844
4664,2017-02-20 00:34:16.952844,101,4,214,51,1,21,2017-02-20 21:34:16.952844
4665,2017-02-21 00:34:16.952844,103,1,231,59,0,21,2017-02-21 21:34:16.952844
4666,2017-02-22 00:34:16.952844,103,1,136,80,1,7,2017-02-22 07:34:16.952844
4667,2017-02-23 00:34:16.952844,102,2,129,86,0,22,2017-02-23 22:34:16.952844
4668,2017-02-24 00:34:16.952844,105,1,72,87,0,15,2017-02-24 15:34:16.952844
4669,2017-02-25 00:34:16.952844,106,2,66,80,1,12,2017-02-25 12:34:16.952844
4670,2017-02-26 00:34:16.952844,104,3,94,80,1,15,2017-02-26 15:34:16.952844
4671,2017-02-27 00:34:16.952844,104,5,207,58,0,14,2017-02-27 14:34:16.952844
4672,2017-02-28 00:34:16.952844,107,5,117,89,1,22,2017-02-28 22:34:16.952844
4673,2017-03-01 00:34:16.952844,101,1,119,82,1,14,2017-03-01 14:34:16.952844
4674,2017-03-02 00:34:16.952844,103,1,80,90,0,14,2017-03-02 14:34:16.952844
4675,2017-03-03 00:34:16.952844,105,1,131,80,1,10,2017-03-03 10:34:16.952844
4676,2017-03-04 00:34:16.952844,105,1,135,75,1,12,2017-03-04 12:34:16.952844
4677,2017-03-05 00:34:16.952844,106,3,89,88,1,16,2017-03-05 16:34:16.952844
4678,2017-03-06 00:34:16.952844,104,1,65,86,0,13,2017-03-06 13:34:16.952844
4679,2017-03-07 00:34:16.952844,106,3,195,60,0,19,2017-03-07 19:34:16.952844
4680,2017-03-08 00:34:16.952844,107,4,41,84,0,7,2017-03-08 07:34:16.952844
4681,2017-03-09 00:34:16.952844,107,2,68,81,1,15,2017-03-09 15:34:16.952844
4682,2017-03-10 00:34:16.952844,103,5,168,78,0,21,2017-03-10 21:34:16.952844
4683,2017-03-11 00:34:16.952844,106,1,81,75,1,21,2017-03-11 21:34:16.952844
4684,2017-03-12 00:34:16.952844,105,4,170,92,0,16,2017-03-12 16:34:16.952844
4685,2017-03-13 00:34:16.952844,107,4,198,58,1,11,2017-03-13 11:34:16.952844
4686,2017-03-14 00:34:16.952844,106,2,157,83,1,11,2017-03-14 11:34:16.952844
4687,2017-03-15 00:34:16.952844,105,1,39,76,1,12,2017-03-15 12:34:16.952844
4688,2017-03-16 00:34:16.952844,102,3,44,77,1,21,2017-03-16 21:34:16.952844
4689,2017-03-17 00:34:16.952844,101,4,72,80,0,18,2017-03-17 18:34:16.952844
4690,2017-03-18 00:34:16.952844,101,4,96,85,0,8,2017-03-18 08:34:16.952844
4691,2017-03-19 00:34:16.952844,103,3,44,87,1,14,2017-03-19 14:34:16.952844
4692,2017-03-20 00:34:16.952844,105,3,145,84,0,8,2017-03-20 08:34:16.952844
4693,2017-03-21 00:34:16.952844,102,2,195,64,0,11,2017-03-21 11:34:16.952844
4694,2017-03-22 00:34:16.952844,106,3,86,92,0,22,2017-03-22 22:34:16.952844
4695,2017-03-23 00:34:16.952844,101,5,100,89,1,8,2017-03-23 08:34:16.952844
4696,2017-03-24 00:34:16.952844,106,5,175,92,1,7,2017-03-24 07:34:16.952844
4697,2017-03-25 00:34:16.952844,105,4,145,83,1,17,2017-03-25 17:34:16.952844
4698,2017-03-26 00:34:16.952844,105,4,117,76,1,11,2017-03-26 11:34:16.952844
4699,2017-03-27 00:34:16.952844,105,1,133,94,1,15,2017-03-27 15:34:16.952844
4700,2017-03-28 00:34:16.952844,103,3,72,81,1,16,2017-03-28 16:34:16.952844
4701,2017-03-29 00:34:16.952844,107,4,195,59,0,21,2017-03-29 21:34:16.952844
4702,2017-03-30 00:34:16.952844,104,4,162,85,0,21,2017-03-30 21:34:16.952844
4703,2017-03-31 00:34:16.952844,105,2,94,76,1,14,2017-03-31 14:34:16.952844
4704,2017-04-01 00:34:16.952844,103,4,149,75,0,7,2017-04-01 07:34:16.952844
4705,2017-04-02 00:34:16.952844,106,5,159,94,0,6,2017-04-02 06:34:16.952844
4706,2017-04-03 00:34:16.952844,106,4,90,78,1,21,2017-04-03 21:34:16.952844
4707,2017-04-04 00:34:16.952844,101,2,156,86,1,8,2017-04-04 08:34:16.952844
4708,2017-04-05 00:34:16.952844,103,3,51,94,1,6,2017-04-05 06:34:16.952844
4709,2017-04-06 00:34:16.952844,104,4,111,75,0,11,2017-04-06 11:34:16.952844
4710,2017-04-07 00:34:16.952844,102,5,59,75,0,16,2017-04-07 16:34:16.952844
4711,2017-04-08 00:34:16.952844,105,3,53,88,1,13,2017-04-08 13:34:16.952844
4712,2017-04-09 00:34:16.952844,104,1,65,79,1,10,2017-04-09 10:34:16.952844
4713,2017-04-10 00:34:16.952844,105,4,232,62,0,14,2017-04-10 14:34:16.952844
4714,2017-04-11 00:34:16.952844,104,5,237,62,0,20,2017-04-11 20:34:16.952844
4715,2017-04-12 00:34:16.952844,104,5,181,51,0,19,2017-04-12 19:34:16.952844
4716,2017-04-13 00:34:16.952844,101,4,109,80,0,9,2017-04-13 09:34:16.952844
4717,2017-04-14 00:34:16.952844,102,1,94,91,1,13,2017-04-14 13:34:16.952844
4718,2017-04-15 00:34:16.952844,102,2,104,93,1,22,2017-04-15 22:34:16.952844
4719,2017-04-16 00:34:16.952844,105,4,192,60,1,7,2017-04-16 07:34:16.952844
4720,2017-04-17 00:34:16.952844,107,2,58,79,1,21,2017-04-17 21:34:16.952844
4721,2017-04-18 00:34:16.952844,105,3,110,81,1,15,2017-04-18 15:34:16.952844
4722,2017-04-19 00:34:16.952844,107,3,71,85,0,7,2017-04-19 07:34:16.952844
4723,2017-04-20 00:34:16.952844,106,3,160,94,1,16,2017-04-20 16:34:16.952844
4724,2017-04-21 00:34:16.952844,102,4,167,84,1,15,2017-04-21 15:34:16.952844
4725,2017-04-22 00:34:16.952844,107,4,171,86,1,19,2017-04-22 19:34:16.952844
4726,2017-04-23 00:34:16.952844,107,4,204,59,0,16,2017-04-23 16:34:16.952844
4727,2017-04-24 00:34:16.952844,107,2,123,84,1,14,2017-04-24 14:34:16.952844
4728,2017-04-25 00:34:16.952844,103,1,189,68,1,12,2017-04-25 12:34:16.952844
4729,2017-04-26 00:34:16.952844,107,4,158,84,0,20,2017-04-26 20:34:16.952844
4730,2017-04-27 00:34:16.952844,106,1,159,91,1,22,2017-04-27 22:34:16.952844
4731,2017-04-28 00:34:16.952844,105,4,187,56,1,8,2017-04-28 08:34:16.952844
4732,2017-04-29 00:34:16.952844,104,2,228,69,0,20,2017-04-29 20:34:16.952844
4733,2017-04-30 00:34:16.952844,105,2,120,83,0,19,2017-04-30 19:34:16.952844
4734,2017-05-01 00:34:16.952844,105,5,51,76,0,13,2017-05-01 13:34:16.952844
4735,2017-05-02 00:34:16.952844,105,5,139,91,1,9,2017-05-02 09:34:16.952844
4736,2017-05-03 00:34:16.952844,101,3,158,83,0,15,2017-05-03 15:34:16.952844
4737,2017-05-04 00:34:16.952844,102,5,113,93,1,7,2017-05-04 07:34:16.952844
4738,2017-05-05 00:34:16.952844,106,1,129,82,1,19,2017-05-05 19:34:16.952844
4739,2017-05-06 00:34:16.952844,101,5,74,78,1,13,2017-05-06 13:34:16.952844
4740,2017-05-07 00:34:16.952844,105,5,166,83,0,15,2017-05-07 15:34:16.952844
4741,2017-05-08 00:34:16.952844,107,2,179,92,1,20,2017-05-08 20:34:16.952844
4742,2017-05-09 00:34:16.952844,103,2,233,59,0,10,2017-05-09 10:34:16.952844
4743,2017-05-10 00:34:16.952844,104,2,72,81,1,18,2017-05-10 18:34:16.952844
4744,2017-05-11 00:34:16.952844,102,3,230,55,0,7,2017-05-11 07:34:16.952844
4745,2017-05-12 00:34:16.952844,101,2,77,89,1,18,2017-05-12 18:34:16.952844
4746,2017-05-13 00:34:16.952844,104,2,36,90,1,19,2017-05-13 19:34:16.952844
4747,2017-05-14 00:34:16.952844,102,2,226,65,1,15,2017-05-14 15:34:16.952844
4748,2017-05-15 00:34:16.952844,105,1,158,93,1,9,2017-05-15 09:34:16.952844
4749,2017-05-16 00:34:16.952844,107,2,66,81,0,20,2017-05-16 20:34:16.952844
4750,2017-05-17 00:34:16.952844,104,1,194,66,0,13,2017-05-17 13:34:16.952844
4751,2017-05-18 00:34:16.952844,106,1,221,57,1,20,2017-05-18 20:34:16.952844
4752,2017-05-19 00:34:16.952844,107,5,218,50,1,19,2017-05-19 19:34:16.952844
4753,2017-05-20 00:34:16.952844,107,4,95,89,0,14,2017-05-20 14:34:16.952844
4754,2017-05-21 00:34:16.952844,107,4,49,92,1,8,2017-05-21 08:34:16.952844
4755,2017-05-22 00:34:16.952844,106,5,136,84,0,20,2017-05-22 20:34:16.952844
4756,2017-05-23 00:34:16.952844,106,5,181,53,0,22,2017-05-23 22:34:16.952844
4757,2017-05-24 00:34:16.952844,104,4,66,78,0,21,2017-05-24 21:34:16.952844
4758,2017-05-25 00:34:16.952844,103,4,106,87,0,9,2017-05-25 09:34:16.952844
4759,2017-05-26 00:34:16.952844,103,4,175,76,1,16,2017-05-26 16:34:16.952844
4760,2017-05-27 00:34:16.952844,104,1,205,50,0,13,2017-05-27 13:34:16.952844
4761,2017-05-28 00:34:16.952844,102,3,87,93,0,8,2017-05-28 08:34:16.952844
4762,2017-05-29 00:34:16.952844,106,2,230,52,1,19,2017-05-29 19:34:16.952844
4763,2017-05-30 00:34:16.952844,104,3,154,84,0,14,2017-05-30 14:34:16.952844
4764,2017-05-31 00:34:16.952844,102,4,94,84,0,8,2017-05-31 08:34:16.952844
4765,2017-06-01 00:34:16.952844,103,1,114,83,1,9,2017-06-01 09:34:16.952844
4766,2017-06-02 00:34:16.952844,106,1,217,64,1,9,2017-06-02 09:34:16.952844
4767,2017-06-03 00:34:16.952844,106,4,44,77,0,16,2017-06-03 16:34:16.952844
4768,2017-06-04 00:34:16.952844,107,3,214,54,1,21,2017-06-04 21:34:16.952844
4769,2017-06-05 00:34:16.952844,103,4,134,83,1,22,2017-06-05 22:34:16.952844
4770,2017-06-06 00:34:16.952844,107,4,100,86,1,15,2017-06-06 15:34:16.952844
4771,2017-06-07 00:34:16.952844,105,3,54,83,0,22,2017-06-07 22:34:16.952844
4772,2017-06-08 00:34:16.952844,107,2,163,76,0,21,2017-06-08 21:34:16.952844
4773,2017-06-09 00:34:16.952844,105,3,220,58,0,11,2017-06-09 11:34:16.952844
4774,2017-06-10 00:34:16.952844,102,3,89,91,1,12,2017-06-10 12:34:16.952844
4775,2017-06-11 00:34:16.952844,106,3,80,80,1,19,2017-06-11 19:34:16.952844
4776,2017-06-12 00:34:16.952844,106,2,66,76,1,16,2017-06-12 16:34:16.952844
4777,2017-06-13 00:34:16.952844,104,4,198,63,1,17,2017-06-13 17:34:16.952844
4778,2017-06-14 00:34:16.952844,102,2,193,53,0,19,2017-06-14 19:34:16.952844
4779,2017-06-15 00:34:16.952844,105,3,108,82,1,10,2017-06-15 10:34:16.952844
4780,2017-06-16 00:34:16.952844,103,2,183,53,0,10,2017-06-16 10:34:16.952844
4781,2017-06-17 00:34:16.952844,107,2,77,78,1,20,2017-06-17 20:34:16.952844
4782,2017-06-18 00:34:16.952844,102,5,219,65,0,6,2017-06-18 06:34:16.952844
4783,2017-06-19 00:34:16.952844,103,3,233,65,1,14,2017-06-19 14:34:16.952844
4784,2017-06-20 00:34:16.952844,104,5,80,82,0,8,2017-06-20 08:34:16.952844
4785,2017-06-21 00:34:16.952844,103,2,199,54,1,9,2017-06-21 09:34:16.952844
4786,2017-06-22 00:34:16.952844,105,3,58,92,1,21,2017-06-22 21:34:16.952844
4787,2017-06-23 00:34:16.952844,107,4,39,84,0,12,2017-06-23 12:34:16.952844
4788,2017-06-24 00:34:16.952844,107,5,196,67,1,19,2017-06-24 19:34:16.952844
4789,2017-06-25 00:34:16.952844,102,4,30,81,1,21,2017-06-25 21:34:16.952844
4790,2017-06-26 00:34:16.952844,101,1,50,75,1,21,2017-06-26 21:34:16.952844
4791,2017-06-27 00:34:16.952844,102,3,44,78,0,21,2017-06-27 21:34:16.952844
4792,2017-06-28 00:34:16.952844,102,2,217,69,1,7,2017-06-28 07:34:16.952844
4793,2017-06-29 00:34:16.952844,105,1,167,83,0,15,2017-06-29 15:34:16.952844
4794,2017-06-30 00:34:16.952844,103,4,63,88,1,12,2017-06-30 12:34:16.952844
4795,2017-07-01 00:34:16.952844,105,1,205,50,0,20,2017-07-01 20:34:16.952844
4796,2017-07-02 00:34:16.952844,106,2,127,81,1,14,2017-07-02 14:34:16.952844
4797,2017-07-03 00:34:16.952844,106,1,90,84,1,12,2017-07-03 12:34:16.952844
4798,2017-07-04 00:34:16.952844,106,1,211,69,1,21,2017-07-04 21:34:16.952844
4799,2017-07-05 00:34:16.952844,105,1,94,87,1,8,2017-07-05 08:34:16.952844
4800,2017-07-06 00:34:16.952844,105,5,30,79,0,22,2017-07-06 22:34:16.952844
4801,2017-07-07 00:34:16.952844,107,1,109,89,1,13,2017-07-07 13:34:16.952844
4802,2017-07-08 00:34:16.952844,105,5,57,90,0,7,2017-07-08 07:34:16.952844
4803,2017-07-09 00:34:16.952844,102,3,138,85,0,8,2017-07-09 08:34:16.952844
4804,2017-07-10 00:34:16.952844,106,2,174,91,0,13,2017-07-10 13:34:16.952844
4805,2017-07-11 00:34:16.952844,106,4,127,87,0,7,2017-07-11 07:34:16.952844
4806,2017-07-12 00:34:16.952844,101,5,171,85,1,22,2017-07-12 22:34:16.952844
4807,2017-07-13 00:34:16.952844,105,3,57,84,0,10,2017-07-13 10:34:16.952844
4808,2017-07-14 00:34:16.952844,106,2,128,91,0,22,2017-07-14 22:34:16.952844
4809,2017-07-15 00:34:16.952844,102,5,230,59,1,15,2017-07-15 15:34:16.952844
4810,2017-07-16 00:34:16.952844,101,2,37,87,0,14,2017-07-16 14:34:16.952844
4811,2017-07-17 00:34:16.952844,102,5,88,92,1,11,2017-07-17 11:34:16.952844
4812,2017-07-18 00:34:16.952844,104,1,226,55,0,16,2017-07-18 16:34:16.952844
4813,2017-07-19 00:34:16.952844,103,1,59,91,0,7,2017-07-19 07:34:16.952844
4814,2017-07-20 00:34:16.952844,104,1,232,69,1,17,2017-07-20 17:34:16.952844
4815,2017-07-21 00:34:16.952844,101,4,77,83,0,17,2017-07-21 17:34:16.952844
4816,2017-07-22 00:34:16.952844,101,5,159,79,0,21,2017-07-22 21:34:16.952844
4817,2017-07-23 00:34:16.952844,105,4,158,78,1,17,2017-07-23 17:34:16.952844
4818,2017-07-24 00:34:16.952844,105,1,129,77,1,18,2017-07-24 18:34:16.952844
4819,2017-07-25 00:34:16.952844,107,1,38,86,1,20,2017-07-25 20:34:16.952844
4820,2017-07-26 00:34:16.952844,107,2,231,51,1,21,2017-07-26 21:34:16.952844
4821,2017-07-27 00:34:16.952844,101,3,72,84,1,9,2017-07-27 09:34:16.952844
4822,2017-07-28 00:34:16.952844,105,3,123,80,1,17,2017-07-28 17:34:16.952844
4823,2017-07-29 00:34:16.952844,106,2,159,76,1,22,2017-07-29 22:34:16.952844
4824,2017-07-30 00:34:16.952844,105,4,61,84,1,6,2017-07-30 06:34:16.952844
4825,2017-07-31 00:34:16.952844,106,3,173,86,1,21,2017-07-31 21:34:16.952844
4826,2017-08-01 00:34:16.952844,107,5,30,82,0,6,2017-08-01 06:34:16.952844
4827,2017-08-02 00:34:16.952844,103,3,205,67,1,15,2017-08-02 15:34:16.952844
4828,2017-08-03 00:34:16.952844,106,4,170,89,0,21,2017-08-03 21:34:16.952844
4829,2017-08-04 00:34:16.952844,107,2,82,86,1,19,2017-08-04 19:34:16.952844
4830,2017-08-05 00:34:16.952844,101,3,37,84,1,7,2017-08-05 07:34:16.952844
4831,2017-08-06 00:34:16.952844,104,2,75,79,0,11,2017-08-06 11:34:16.952844
4832,2017-08-07 00:34:16.952844,101,4,143,93,1,10,2017-08-07 10:34:16.952844
4833,2017-08-08 00:34:16.952844,101,4,195,60,1,17,2017-08-08 17:34:16.952844
4834,2017-08-09 00:34:16.952844,106,5,146,85,0,9,2017-08-09 09:34:16.952844
4835,2017-08-10 00:34:16.952844,102,1,49,94,0,9,2017-08-10 09:34:16.952844
4836,2017-08-11 00:34:16.952844,102,3,50,92,1,10,2017-08-11 10:34:16.952844
4837,2017-08-12 00:34:16.952844,103,5,86,92,1,12,2017-08-12 12:34:16.952844
4838,2017-08-13 00:34:16.952844,101,3,103,76,0,11,2017-08-13 11:34:16.952844
4839,2017-08-14 00:34:16.952844,105,2,183,58,1,18,2017-08-14 18:34:16.952844
4840,2017-08-15 00:34:16.952844,102,2,139,93,1,9,2017-08-15 09:34:16.952844
4841,2017-08-16 00:34:16.952844,107,2,188,59,0,18,2017-08-16 18:34:16.952844
4842,2017-08-17 00:34:16.952844,105,2,97,80,1,9,2017-08-17 09:34:16.952844
4843,2017-08-18 00:34:16.952844,105,4,107,78,1,15,2017-08-18 15:34:16.952844
4844,2017-08-19 00:34:16.952844,107,3,119,89,0,6,2017-08-19 06:34:16.952844
4845,2017-08-20 00:34:16.952844,103,4,141,81,1,13,2017-08-20 13:34:16.952844
4846,2017-08-21 00:34:16.952844,103,2,174,93,1,12,2017-08-21 12:34:16.952844
4847,2017-08-22 00:34:16.952844,103,3,208,66,1,10,2017-08-22 10:34:16.952844
4848,2017-08-23 00:34:16.952844,104,3,99,85,1,8,2017-08-23 08:34:16.952844
4849,2017-08-24 00:34:16.952844,105,4,237,57,1,20,2017-08-24 20:34:16.952844
4850,2017-08-25 00:34:16.952844,101,4,104,81,0,22,2017-08-25 22:34:16.952844
4851,2017-08-26 00:34:16.952844,104,3,183,68,0,18,2017-08-26 18:34:16.952844
4852,2017-08-27 00:34:16.952844,104,3,188,59,0,20,2017-08-27 20:34:16.952844
4853,2017-08-28 00:34:16.952844,107,2,198,53,0,19,2017-08-28 19:34:16.952844
4854,2017-08-29 00:34:16.952844,106,3,52,89,1,18,2017-08-29 18:34:16.952844
4855,2017-08-30 00:34:16.952844,107,3,42,76,0,17,2017-08-30 17:34:16.952844
4856,2017-08-31 00:34:16.952844,103,4,223,65,1,14,2017-08-31 14:34:16.952844
4857,2017-09-01 00:34:16.952844,103,5,102,87,0,8,2017-09-01 08:34:16.952844
4858,2017-09-02 00:34:16.952844,107,2,192,58,1,16,2017-09-02 16:34:16.952844
4859,2017-09-03 00:34:16.952844,107,3,234,51,0,15,2017-09-03 15:34:16.952844
4860,2017-09-04 00:34:16.952844,101,2,229,58,0,6,2017-09-04 06:34:16.952844
4861,2017-09-05 00:34:16.952844,103,4,141,76,1,22,2017-09-05 22:34:16.952844
4862,2017-09-06 00:34:16.952844,101,4,125,82,1,18,2017-09-06 18:34:16.952844
4863,2017-09-07 00:34:16.952844,102,3,151,79,1,19,2017-09-07 19:34:16.952844
4864,2017-09-08 00:34:16.952844,101,1,134,75,0,6,2017-09-08 06:34:16.952844
4865,2017-09-09 00:34:16.952844,106,3,103,78,1,7,2017-09-09 07:34:16.952844
4866,2017-09-10 00:34:16.952844,105,3,128,84,1,7,2017-09-10 07:34:16.952844
4867,2017-09-11 00:34:16.952844,103,1,204,60,1,12,2017-09-11 12:34:16.952844
4868,2017-09-12 00:34:16.952844,102,1,43,80,1,14,2017-09-12 14:34:16.952844
4869,2017-09-13 00:34:16.952844,107,4,169,87,0,9,2017-09-13 09:34:16.952844
4870,2017-09-14 00:34:16.952844,107,2,174,90,1,7,2017-09-14 07:34:16.952844
4871,2017-09-15 00:34:16.952844,105,2,192,51,0,10,2017-09-15 10:34:16.952844
4872,2017-09-16 00:34:16.952844,104,2,104,83,1,14,2017-09-16 14:34:16.952844
4873,2017-09-17 00:34:16.952844,105,5,224,67,1,18,2017-09-17 18:34:16.952844
4874,2017-09-18 00:34:16.952844,105,5,49,89,1,17,2017-09-18 17:34:16.952844
4875,2017-09-19 00:34:16.952844,106,1,43,76,0,14,2017-09-19 14:34:16.952844
4876,2017-09-20 00:34:16.952844,107,1,206,57,1,15,2017-09-20 15:34:16.952844
4877,2017-09-21 00:34:16.952844,107,3,199,67,1,15,2017-09-21 15:34:16.952844
4878,2017-09-22 00:34:16.952844,106,2,187,68,0,17,2017-09-22 17:34:16.952844
4879,2017-09-23 00:34:16.952844,103,4,229,57,0,19,2017-09-23 19:34:16.952844
4880,2017-09-24 00:34:16.952844,104,3,32,77,1,13,2017-09-24 13:34:16.952844
4881,2017-09-25 00:34:16.952844,102,3,115,91,1,21,2017-09-25 21:34:16.952844
4882,2017-09-26 00:34:16.952844,105,1,174,88,0,22,2017-09-26 22:34:16.952844
4883,2017-09-27 00:34:16.952844,101,4,38,86,1,9,2017-09-27 09:34:16.952844
4884,2017-09-28 00:34:16.952844,104,4,194,60,0,11,2017-09-28 11:34:16.952844
4885,2017-09-29 00:34:16.952844,107,5,49,77,0,17,2017-09-29 17:34:16.952844
4886,2017-09-30 00:34:16.952844,105,3,82,89,0,12,2017-09-30 12:34:16.952844
4887,2017-10-01 00:34:16.952844,105,4,139,85,0,10,2017-10-01 10:34:16.952844
4888,2017-10-02 00:34:16.952844,105,3,209,57,1,15,2017-10-02 15:34:16.952844
4889,2017-10-03 00:34:16.952844,103,5,33,86,1,11,2017-10-03 11:34:16.952844
4890,2017-10-04 00:34:16.952844,106,1,197,55,0,19,2017-10-04 19:34:16.952844
4891,2017-10-05 00:34:16.952844,105,1,76,86,0,11,2017-10-05 11:34:16.952844
4892,2017-10-06 00:34:16.952844,105,2,77,90,0,19,2017-10-06 19:34:16.952844
4893,2017-10-07 00:34:16.952844,105,4,120,94,0,17,2017-10-07 17:34:16.952844
4894,2017-10-08 00:34:16.952844,107,1,113,78,1,17,2017-10-08 17:34:16.952844
4895,2017-10-09 00:34:16.952844,107,3,168,87,1,13,2017-10-09 13:34:16.952844
4896,2017-10-10 00:34:16.952844,104,2,154,83,1,15,2017-10-10 15:34:16.952844
4897,2017-10-11 00:34:16.952844,101,2,33,86,1,21,2017-10-11 21:34:16.952844
4898,2017-10-12 00:34:16.952844,104,5,102,87,1,13,2017-10-12 13:34:16.952844
4899,2017-10-13 00:34:16.952844,101,4,77,80,1,14,2017-10-13 14:34:16.952844
4900,2017-10-14 00:34:16.952844,101,5,135,87,1,18,2017-10-14 18:34:16.952844
4901,2017-10-15 00:34:16.952844,101,1,68,93,0,22,2017-10-15 22:34:16.952844
