AssessmentID,SessionID,Subject,Questions_Total,Questions_Correct,Difficulty_Rating
5040,5040,English,23,14,3
5041,5041,Math,13,7,3
5042,5042,Math,18,12,1
5043,5043,Physics,24,22,5
5044,5044,Math,17,11,2
5045,5045,Chemistry,26,20,4
5046,5046,Science,23,9,2
5047,5047,Physics,16,10,3
5048,5048,Math,47,42,4
5049,5049,Physics,28,14,2
5050,5050,Physics,43,26,1
5051,5051,Science,23,15,1
5052,5052,Chemistry,46,37,1
5053,5053,English,41,21,4
5054,5054,Math,11,3,1
5055,5055,Physics,10,5,1
5056,5056,English,40,37,2
5057,5057,Physics,13,11,1
5058,5058,Physics,12,8,4
5059,5059,Chemistry,22,11,1
5060,5060,Physics,33,21,4
5061,5061,English,42,35,4
5062,5062,Math,46,41,3
5063,5063,Chemistry,32,19,4
5064,5064,Science,35,32,4
5065,5065,Chemistry,23,19,5
5066,5066,English,10,8,4
5067,5067,Chemistry,17,12,4
5068,5068,Math,17,15,4
5069,5069,Science,46,27,4
5070,5070,Physics,44,36,4
5071,5071,Science,15,9,2
5072,5072,Physics,31,17,5
5073,5073,Chemistry,32,27,3
5074,5074,Math,35,20,3
5075,5075,Science,49,33,4
5076,5076,Science,32,20,1
5077,5077,Science,47,39,1
5078,5078,Science,49,21,3
5079,5079,English,42,33,2
5080,5080,Physics,17,9,4
5081,5081,English,27,12,3
5082,5082,Physics,12,8,2
5083,5083,Physics,18,5,4
5084,5084,Science,43,20,3
5085,5085,Science,25,17,3
5086,5086,Math,32,27,5
5087,5087,Physics,17,13,2
5088,5088,English,19,12,4
5089,5089,Science,19,16,5
5090,5090,English,14,7,3
5091,5091,Chemistry,23,16,5
5092,5092,Science,40,23,3
5093,5093,Math,19,16,4
5094,5094,Physics,22,18,1
5095,5095,Math,28,20,1
5096,5096,Science,23,15,2
5097,5097,English,23,8,3
5098,5098,Chemistry,20,10,5
5099,5099,Chemistry,37,27,3
5100,5100,Science,31,27,4
5101,5101,English,36,28,1
5102,5102,English,24,15,4
5103,5103,Math,28,22,4
5104,5104,Chemistry,47,25,3
5105,5105,Science,25,20,1
5106,5106,Math,47,37,3
5107,5107,Chemistry,44,40,5
5108,5108,Physics,17,9,1
5109,5109,Science,37,24,5
5110,5110,English,35,25,3
5111,5111,Science,18,16,1
5112,5112,Science,12,5,5
5113,5113,Math,35,31,1
5114,5114,Physics,45,38,4
5115,5115,Math,18,9,2
5116,5116,Chemistry,29,15,1
5117,5117,Chemistry,27,17,4
5118,5118,English,30,9,3
5119,5119,Science,18,10,1
5120,5120,Math,24,14,4
5121,5121,Physics,48,16,3
5122,5122,Science,15,13,2
5123,5123,English,11,6,3
5124,5124,Science,37,12,1
5125,5125,Chemistry,24,10,4
5126,5126,Chemistry,20,14,2
5127,5127,English,23,13,5
5128,5128,Science,15,8,4
5129,5129,Chemistry,38,19,3
5130,5130,Math,25,7,1
5131,5131,Chemistry,42,22,3
5132,5132,Science,26,14,1
5133,5133,Science,28,18,4
5134,5134,Physics,48,24,3
5135,5135,Math,29,17,1
5136,5136,Science,32,16,4
5137,5137,Math,20,9,4
5138,5138,Science,35,15,1
5139,5139,English,44,36,2
5140,5140,Science,15,9,4
5141,5141,English,18,10,4
5142,5142,Math,25,17,1
5143,5143,Physics,16,10,5
5144,5144,English,12,8,3
5145,5145,Physics,32,12,4
5146,5146,Math,30,20,3
5147,5147,Science,20,7,4
5148,5148,Science,39,22,4
5149,5149,Math,25,18,5
5150,5150,Chemistry,29,17,4
5151,5151,Math,14,9,3
5152,5152,English,19,10,5
5153,5153,Math,18,13,2
5154,5154,Math,33,19,5
5155,5155,English,28,10,2
5156,5156,Science,39,27,5
5157,5157,Science,45,26,1
5158,5158,Science,14,6,2
5159,5159,Physics,34,14,2
5160,5160,English,38,30,3
5161,5161,Science,39,22,2
5162,5162,Chemistry,37,19,1
5163,5163,English,26,18,1
5164,5164,Chemistry,37,18,2
5165,5165,Math,35,14,3
5166,5166,English,35,18,4
5167,5167,Math,20,12,5
5168,5168,Math,46,28,5
5169,5169,Math,13,6,1
5170,5170,Math,33,25,5
5171,5171,Science,13,7,3
5172,5172,English,33,21,5
5173,5173,Physics,18,5,2
5174,5174,Chemistry,36,28,4
5175,5175,Math,35,30,1
5176,5176,Chemistry,37,24,4
5177,5177,Science,34,32,5
5178,5178,Science,38,19,5
5179,5179,Physics,48,14,3
5180,5180,Chemistry,20,10,5
5181,5181,Physics,22,15,3
5182,5182,Chemistry,28,23,3
5183,5183,Math,18,7,2
5184,5184,English,33,30,5
5185,5185,Physics,39,29,5
5186,5186,Physics,26,19,5
5187,5187,English,39,24,1
5188,5188,Physics,17,12,5
5189,5189,Math,42,33,2
5190,5190,Chemistry,30,17,4
5191,5191,English,26,22,5
5192,5192,English,28,18,5
5193,5193,Science,34,29,2
5194,5194,Science,16,5,4
5195,5195,Math,17,12,4
5196,5196,Physics,41,15,4
5197,5197,Physics,31,9,3
5198,5198,Science,15,7,4
5199,5199,Science,48,43,1
5200,5200,Science,19,10,4
5201,5201,Math,15,7,2
5202,5202,Chemistry,29,13,1
5203,5203,Chemistry,39,15,2
5204,5204,Chemistry,30,22,1
5205,5205,English,48,39,5
5206,5206,Math,11,7,3
5207,5207,Physics,49,32,4
5208,5208,Physics,15,5,4
5209,5209,Chemistry,36,12,3
5210,5210,Physics,47,41,1
5211,5211,Chemistry,29,15,2
5212,5212,Physics,48,28,1
5213,5213,Science,21,19,3
5214,5214,Chemistry,36,18,4
5215,5215,Math,49,20,1
5216,5216,Math,45,25,2
5217,5217,English,10,4,2
5218,5218,Physics,29,16,4
5219,5219,Physics,47,34,1
5220,5220,Science,36,27,1
5221,5221,English,49,39,3
5222,5222,Math,37,31,5
5223,5223,Math,32,18,1
5224,5224,Chemistry,33,16,5
5225,5225,Chemistry,44,24,3
5226,5226,Chemistry,46,40,2
5227,5227,Chemistry,32,29,5
5228,5228,Chemistry,48,40,4
5229,5229,Physics,47,30,5
5230,5230,Math,30,16,4
5231,5231,Physics,26,22,5
5232,5232,Science,24,9,1
5233,5233,Chemistry,10,8,2
5234,5234,Chemistry,42,16,3
5235,5235,Math,24,18,2
5236,5236,Science,23,21,5
5237,5237,Math,10,5,4
5238,5238,English,41,22,4
5239,5239,Science,47,43,2
5240,5240,English,24,12,5
5241,5241,Math,46,32,1
5242,5242,Physics,30,16,3
5243,5243,Chemistry,37,31,4
5244,5244,English,15,10,3
5245,5245,Math,27,20,4
5246,5246,Chemistry,16,11,2
5247,5247,Math,23,16,5
5248,5248,English,24,13,2
5249,5249,Math,18,9,3
5250,5250,Science,16,13,3
5251,5251,Science,41,27,3
5252,5252,Science,15,9,1
5253,5253,Math,11,7,3
5254,5254,Math,40,20,3
5255,5255,Chemistry,45,32,5
5256,5256,Chemistry,15,4,2
5257,5257,English,23,16,4
5258,5258,Chemistry,20,10,4
5259,5259,Math,15,9,1
5260,5260,Chemistry,17,6,4
5261,5261,Chemistry,20,11,3
5262,5262,Chemistry,24,17,1
5263,5263,Science,17,13,1
5264,5264,Physics,14,10,2
5265,5265,Science,42,22,1
5266,5266,Science,20,18,1
5267,5267,Science,26,14,5
5268,5268,Science,35,29,3
5269,5269,Chemistry,24,20,2
5270,5270,Math,17,13,2
5271,5271,English,38,27,4
5272,5272,Physics,34,24,4
5273,5273,English,20,11,2
5274,5274,Science,47,24,2
5275,5275,Math,36,22,1
5276,5276,Science,44,14,3
5277,5277,Chemistry,45,37,3
5278,5278,English,32,22,3
5279,5279,Physics,33,18,4
5280,5280,English,33,16,1
5281,5281,Physics,31,28,4
5282,5282,Chemistry,22,17,4
5283,5283,Science,33,19,2
5284,5284,Chemistry,29,16,1
5285,5285,Math,30,26,1
5286,5286,Math,39,24,2
5287,5287,Physics,24,17,5
5288,5288,Science,28,18,3
5289,5289,English,12,4,5
5290,5290,Physics,35,16,1
5291,5291,Science,31,15,2
5292,5292,Math,38,22,4
5293,5293,Math,20,14,4
5294,5294,Math,29,12,1
5295,5295,Science,39,26,5
5296,5296,Chemistry,25,8,3
5297,5297,Physics,30,16,2
5298,5298,Science,38,27,2
5299,5299,English,17,8,2
5300,5300,English,28,16,5
5301,5301,English,32,16,2
5302,5302,Science,30,21,4
5303,5303,Science,22,18,1
5304,5304,Math,27,24,2
5305,5305,Science,37,28,3
5306,5306,Science,15,13,5
5307,5307,Physics,35,26,5
5308,5308,Chemistry,28,15,4
5309,5309,Physics,15,9,3
5310,5310,English,11,7,5
5311,5311,English,12,9,3
5312,5312,Chemistry,14,10,2
5313,5313,Chemistry,36,21,1
5314,5314,English,12,4,3
5315,5315,Science,13,9,1
5316,5316,Science,17,5,3
5317,5317,Chemistry,11,8,4
5318,5318,English,29,22,1
5319,5319,Physics,27,19,3
5320,5320,Math,42,24,4
5321,5321,Chemistry,14,9,4
5322,5322,English,30,16,5
5323,5323,Science,18,11,1
5324,5324,Chemistry,39,27,1
5325,5325,Chemistry,32,20,2
5326,5326,Physics,30,22,1
5327,5327,English,44,27,1
5328,5328,Math,20,9,4
5329,5329,Physics,38,32,2
5330,5330,Science,30,16,3
5331,5331,English,30,17,2
5332,5332,Science,19,9,4
5333,5333,Math,28,18,2
5334,5334,Math,10,4,2
5335,5335,Math,39,28,4
5336,5336,Physics,21,13,1
5337,5337,Math,46,29,5
5338,5338,Chemistry,38,34,4
5339,5339,Physics,24,15,4
5340,5340,Science,34,21,5
5341,5341,Chemistry,32,12,4
5342,5342,Chemistry,39,33,4
5343,5343,Physics,22,12,4
5344,5344,Science,25,13,2
5345,5345,Chemistry,25,18,5
5346,5346,Chemistry,22,13,2
5347,5347,Science,38,30,2
5348,5348,Physics,38,36,4
5349,5349,Math,45,23,5
5350,5350,Science,18,11,4
5351,5351,Chemistry,37,30,5
5352,5352,Science,19,6,2
5353,5353,Physics,10,9,2
5354,5354,Physics,38,22,5
5355,5355,Physics,10,8,5
5356,5356,Science,44,26,3
5357,5357,Science,21,8,3
5358,5358,Chemistry,40,19,2
5359,5359,Physics,47,38,3
5360,5360,Chemistry,29,19,3
5361,5361,Physics,30,18,4
5362,5362,Chemistry,40,28,2
5363,5363,English,29,14,2
5364,5364,Chemistry,14,12,1
5365,5365,Chemistry,31,17,3
5366,5366,Physics,20,14,5
5367,5367,English,13,6,4
5368,5368,Chemistry,37,27,3
5369,5369,English,16,11,4
5370,5370,Physics,16,12,4
5371,5371,English,35,11,3
5372,5372,Chemistry,26,13,2
5373,5373,Science,42,34,4
5374,5374,Science,49,40,5
5375,5375,Physics,42,36,3
5376,5376,English,42,39,5
5377,5377,Physics,48,33,5
5378,5378,Physics,38,20,2
5379,5379,Math,18,12,2
5380,5380,Math,37,28,4
5381,5381,Physics,31,15,5
5382,5382,Chemistry,49,32,2
5383,5383,Science,43,20,2
5384,5384,Physics,30,19,3
5385,5385,Math,30,15,5
5386,5386,Chemistry,43,14,3
5387,5387,English,34,22,5
5388,5388,Science,41,26,3
5389,5389,English,35,12,5
5390,5390,Chemistry,42,24,4
5391,5391,Physics,22,15,3
5392,5392,Chemistry,46,18,1
5393,5393,English,14,10,2
5394,5394,Physics,46,29,4
5395,5395,Math,43,16,2
5396,5396,Science,20,14,2
5397,5397,Math,19,9,3
5398,5398,Chemistry,25,15,1
5399,5399,Science,10,5,2
5400,5400,Chemistry,43,35,4
5401,5401,Chemistry,43,27,4
5402,5402,Chemistry,19,11,5
5403,5403,Science,37,25,2
5404,5404,English,40,13,3
5405,5405,Science,30,21,3
5406,5406,Physics,17,11,5
5407,5407,Math,36,19,4
5408,5408,English,45,22,3
5409,5409,Chemistry,42,24,3
5410,5410,English,18,15,5
5411,5411,Science,19,7,5
5412,5412,Physics,11,8,4
5413,5413,Physics,37,30,3
5414,5414,Science,11,10,3
5415,5415,Math,45,40,1
5416,5416,Science,36,33,1
5417,5417,English,49,28,4
5418,5418,Math,33,17,1
5419,5419,Physics,35,19,5
5420,5420,Chemistry,15,5,4
5421,5421,Physics,45,24,3
5422,5422,Math,38,21,3
5423,5423,Science,22,14,2
5424,5424,Science,47,23,1
5425,5425,Science,44,14,1
5426,5426,Physics,19,7,3
5427,5427,Chemistry,19,14,3
5428,5428,Chemistry,36,15,4
5429,5429,English,13,8,3
5430,5430,Math,48,25,3
5431,5431,Physics,41,13,2
5432,5432,Physics,46,40,2
5433,5433,Chemistry,47,26,2
5434,5434,English,30,23,3
5435,5435,Chemistry,11,3,5
5436,5436,Science,49,37,2
5437,5437,Physics,11,8,3
5438,5438,Math,46,22,3
5439,5439,English,32,29,1
5440,5440,Physics,42,23,5
5441,5441,Math,30,27,5
5442,5442,Chemistry,42,24,5
5443,5443,Math,43,40,1
5444,5444,Science,22,15,4
5445,5445,Science,14,9,5
5446,5446,English,46,37,2
5447,5447,English,43,24,4
5448,5448,Science,43,27,2
5449,5449,Math,33,19,1
5450,5450,Physics,45,30,2
5451,5451,Chemistry,38,16,3
5452,5452,English,47,26,3
5453,5453,Science,41,19,3
5454,5454,Science,37,34,1
5455,5455,Science,32,20,2
5456,5456,Chemistry,26,10,3
5457,5457,Science,45,25,3
5458,5458,Math,40,33,5
5459,5459,English,34,13,4
5460,5460,Physics,18,7,4
5461,5461,Physics,10,6,2
5462,5462,Math,41,25,3
5463,5463,Chemistry,10,5,5
5464,5464,Chemistry,10,6,5
5465,5465,Chemistry,36,21,5
5466,5466,Chemistry,11,9,4
5467,5467,Math,36,26,4
5468,5468,Chemistry,31,24,1
5469,5469,Science,44,25,2
5470,5470,Chemistry,48,44,1
5471,5471,Science,21,19,3
5472,5472,Science,31,16,4
5473,5473,English,27,19,4
5474,5474,Chemistry,25,13,3
5475,5475,Science,45,28,4
5476,5476,Math,42,20,4
5477,5477,Math,47,34,1
5478,5478,Math,42,31,4
5479,5479,Science,17,7,1
5480,5480,Science,13,9,2
5481,5481,Math,31,26,1
5482,5482,Math,49,36,3
5483,5483,English,48,42,1
5484,5484,Physics,44,17,2
5485,5485,English,39,24,2
5486,5486,Physics,25,9,2
5487,5487,Science,27,20,3
5488,5488,Chemistry,29,24,2
5489,5489,Physics,38,16,3
5490,5490,English,42,23,4
5491,5491,Science,28,23,5
5492,5492,Science,40,24,5
5493,5493,Science,22,9,1
5494,5494,Chemistry,11,6,1
5495,5495,Chemistry,34,18,5
5496,5496,English,18,6,4
5497,5497,Chemistry,19,12,5
5498,5498,Math,33,13,1
5499,5499,English,12,8,1
5500,5500,Science,29,20,2
5501,5501,English,32,23,2
5502,5502,English,14,5,2
5503,5503,Chemistry,38,32,2
5504,5504,Chemistry,25,15,4
5505,5505,Math,45,36,4
5506,5506,Science,35,26,3
5507,5507,Chemistry,10,5,1
5508,5508,Math,45,35,3
5509,5509,Physics,35,25,4
5510,5510,Physics,27,12,4
5511,5511,English,37,26,3
5512,5512,Physics,24,13,1
5513,5513,Chemistry,11,9,2
5514,5514,English,32,17,4
5515,5515,Science,15,13,1
5516,5516,Math,27,17,4
5517,5517,English,40,19,1
5518,5518,Physics,48,39,5
5519,5519,Chemistry,21,10,4
5520,5520,Physics,13,9,5
5521,5521,English,12,8,3
5522,5522,Math,47,21,2
5523,5523,Math,15,11,2
5524,5524,Science,34,20,5
5525,5525,Science,17,8,1
5526,5526,Physics,18,9,1
5527,5527,English,16,14,5
5528,5528,Physics,46,31,4
5529,5529,Math,39,33,5
5530,5530,English,17,11,2
5531,5531,Science,12,9,3
5532,5532,Physics,33,11,2
5533,5533,Math,17,10,5
5534,5534,Math,45,16,4
5535,5535,Math,19,12,4
5536,5536,Math,40,35,1
5537,5537,Physics,22,17,4
5538,5538,Physics,33,21,2
5539,5539,Chemistry,24,12,5
5540,5540,Math,20,14,2
5541,5541,Chemistry,26,9,1
5542,5542,Physics,40,22,1
5543,5543,English,14,5,5
5544,5544,Math,27,15,5
5545,5545,English,45,24,3
5546,5546,Math,31,12,5
5547,5547,Science,40,30,2
5548,5548,English,12,8,3
5549,5549,English,40,14,2
5550,5550,English,10,9,5
5551,5551,Math,23,14,4
5552,5552,Physics,34,26,2
5553,5553,Physics,21,17,1
5554,5554,Math,24,9,2
5555,5555,Math,26,20,5
5556,5556,Physics,44,25,1
5557,5557,Math,19,10,2
5558,5558,Physics,46,26,2
5559,5559,Science,35,29,5
5560,5560,Math,13,7,5
5561,5561,Physics,47,31,4
5562,5562,Chemistry,10,7,3
5563,5563,Chemistry,45,32,3
5564,5564,English,45,25,1
5565,5565,Physics,28,19,3
5566,5566,Math,13,4,1
5567,5567,Science,17,8,1
5568,5568,Physics,11,5,5
5569,5569,Science,36,22,3
5570,5570,English,23,16,4
5571,5571,Math,38,21,2
5572,5572,Physics,14,6,4
5573,5573,English,37,30,4
5574,5574,Science,28,22,4
5575,5575,Chemistry,21,18,4
5576,5576,Physics,20,6,3
5577,5577,Chemistry,27,23,2
5578,5578,Physics,42,21,2
5579,5579,Physics,29,16,3
5580,5580,English,27,18,5
5581,5581,Math,16,14,3
5582,5582,Science,22,10,4
5583,5583,Math,25,21,4
5584,5584,English,21,14,3
5585,5585,Math,22,16,2
5586,5586,Math,41,13,3
5587,5587,Chemistry,21,17,5
5588,5588,English,45,14,1
5589,5589,Physics,21,9,4
5590,5590,Chemistry,26,12,2
5591,5591,Physics,22,12,3
5592,5592,Chemistry,20,10,4
5593,5593,Math,41,26,4
5594,5594,Chemistry,27,15,2
5595,5595,Chemistry,44,15,1
5596,5596,English,15,12,3
5597,5597,Physics,23,14,4
5598,5598,Math,20,18,2
5599,5599,Math,49,42,3
5600,5600,English,40,28,1
5601,5601,Math,20,11,3
5602,5602,Science,30,20,2
5603,5603,Chemistry,20,14,5
5604,5604,Math,34,18,5
5605,5605,Chemistry,32,20,5
5606,5606,English,11,3,5
5607,5607,English,35,27,4
5608,5608,English,35,18,3
5609,5609,Science,41,14,4
5610,5610,Chemistry,22,19,2
5611,5611,Math,25,14,1
5612,5612,Chemistry,47,19,2
5613,5613,Math,32,30,1
5614,5614,Math,49,27,2
5615,5615,Physics,31,11,2
5616,5616,English,10,8,2
5617,5617,Chemistry,48,22,1
5618,5618,Chemistry,45,25,5
5619,5619,English,31,17,1
5620,5620,Chemistry,20,7,5
5621,5621,Math,20,9,3
5622,5622,Math,19,14,5
5623,5623,English,15,9,1
5624,5624,English,35,22,5
5625,5625,Chemistry,37,12,5
5626,5626,Chemistry,42,31,4
5627,5627,Chemistry,38,22,1
5628,5628,Physics,14,13,2
5629,5629,English,19,6,2
5630,5630,English,30,21,4
5631,5631,Science,22,16,3
5632,5632,Science,15,6,1
5633,5633,Science,19,13,1
5634,5634,Chemistry,28,15,4
5635,5635,Math,15,12,2
5636,5636,Chemistry,24,17,5
5637,5637,Math,48,26,2
5638,5638,Physics,11,9,4
5639,5639,Math,13,7,1
5640,5640,Physics,18,9,1
5641,5641,English,35,24,2
5642,5642,Science,33,17,2
5643,5643,Physics,10,5,3
5644,5644,Science,33,19,3
5645,5645,Physics,35,25,2
5646,5646,Physics,38,11,1
5647,5647,English,18,9,5
5648,5648,Math,12,4,2
5649,5649,English,19,7,1
5650,5650,Physics,27,25,1
5651,5651,Chemistry,13,4,3
5652,5652,Physics,13,12,3
5653,5653,Chemistry,40,17,3
5654,5654,Science,30,20,4
5655,5655,English,16,14,2
5656,5656,Physics,12,10,5
5657,5657,Science,19,12,4
5658,5658,Physics,42,25,1
5659,5659,Science,47,33,5
5660,5660,Science,17,6,5
5661,5661,English,27,20,2
5662,5662,English,45,23,4
5663,5663,English,25,15,2
5664,5664,Science,37,23,3
5665,5665,Physics,33,11,1
5666,5666,Science,39,16,2
5667,5667,Chemistry,39,14,2
5668,5668,Chemistry,37,28,5
5669,5669,Science,11,3,1
5670,5670,Math,16,11,3
5671,5671,Chemistry,49,33,1
5672,5672,Chemistry,33,20,2
5673,5673,Physics,31,22,4
5674,5674,English,37,15,2
5675,5675,Math,41,16,1
5676,5676,Math,34,26,2
5677,5677,Physics,14,10,2
5678,5678,English,35,30,3
5679,5679,Physics,29,26,5
5680,5680,Chemistry,21,11,1
5681,5681,Chemistry,38,33,3
5682,5682,English,17,11,5
5683,5683,Chemistry,28,15,2
5684,5684,English,49,28,3
5685,5685,Science,13,11,1
5686,5686,Math,35,32,2
5687,5687,Science,10,7,1
5688,5688,Math,40,23,5
5689,5689,Science,31,14,4
5690,5690,English,30,22,5
5691,5691,Physics,26,18,2
5692,5692,Science,19,10,2
5693,5693,Science,34,12,4
5694,5694,Chemistry,18,13,4
5695,5695,Science,25,14,5
5696,5696,Chemistry,44,18,5
5697,5697,Chemistry,15,9,4
5698,5698,Chemistry,44,36,3
5699,5699,English,30,23,3
5700,5700,English,38,24,1
5701,5701,Science,41,23,4
5702,5702,Physics,29,10,5
5703,5703,Physics,32,17,5
5704,5704,Math,19,10,4
5705,5705,Physics,34,28,2
5706,5706,Math,49,37,2
5707,5707,Science,18,13,4
5708,5708,Physics,20,10,2
5709,5709,Science,47,26,1
5710,5710,English,28,14,3
5711,5711,Physics,26,20,1
5712,5712,Physics,21,14,2
5713,5713,Chemistry,11,7,4
5714,5714,Math,15,12,4
5715,5715,Science,22,19,4
5716,5716,Math,19,8,5
5717,5717,English,45,27,3
5718,5718,Chemistry,48,35,2
5719,5719,Science,12,7,4
5720,5720,Math,26,18,3
5721,5721,English,24,14,2
5722,5722,English,39,32,4
5723,5723,Chemistry,18,9,2
5724,5724,Science,29,19,3
5725,5725,Math,31,25,4
5726,5726,Chemistry,18,9,5
5727,5727,Science,46,36,3
5728,5728,English,20,14,2
5729,5729,Science,15,4,4
5730,5730,Chemistry,14,13,2
5731,5731,Chemistry,18,12,4
5732,5732,Chemistry,40,29,3
5733,5733,Chemistry,45,24,4
5734,5734,Math,23,16,4
5735,5735,Math,22,17,4
5736,5736,English,35,23,5
5737,5737,Physics,15,10,5
5738,5738,Science,26,23,4
5739,5739,Physics,18,11,3
5740,5740,Science,20,11,5
5741,5741,Chemistry,45,33,4
5742,5742,English,45,28,2
5743,5743,Chemistry,13,7,2
5744,5744,Science,37,22,3
5745,5745,Math,14,7,4
5746,5746,English,18,10,1
5747,5747,Math,36,14,2
5748,5748,Math,48,26,2
5749,5749,Chemistry,43,32,5
5750,5750,Math,32,23,1
5751,5751,Science,17,13,4
5752,5752,Math,45,26,5
5753,5753,Math,20,7,4
5754,5754,Science,40,37,5
5755,5755,Physics,41,16,1
5756,5756,Science,17,13,3
5757,5757,Science,48,33,2
5758,5758,Physics,22,10,5
5759,5759,Physics,21,13,3
5760,5760,Chemistry,45,26,3
5761,5761,Science,35,15,1
5762,5762,Math,38,30,2
5763,5763,Physics,28,25,5
5764,5764,Chemistry,11,8,5
5765,5765,Chemistry,10,4,1
5766,5766,Chemistry,34,30,1
5767,5767,Math,30,19,4
5768,5768,English,13,8,2
5769,5769,Chemistry,38,26,1
5770,5770,Math,46,28,3
5771,5771,English,39,24,1
5772,5772,English,48,32,2
5773,5773,Chemistry,23,16,3
5774,5774,Math,36,30,1
5775,5775,Chemistry,28,12,3
5776,5776,Physics,20,12,1
5777,5777,English,15,10,3
5778,5778,Chemistry,14,7,1
5779,5779,Physics,47,32,3
5780,5780,Chemistry,38,25,5
5781,5781,Chemistry,32,23,3
5782,5782,Chemistry,20,15,5
5783,5783,Chemistry,49,15,5
5784,5784,Physics,34,28,1
5785,5785,Math,20,9,2
5786,5786,English,31,17,1
5787,5787,English,34,22,2
5788,5788,Chemistry,30,22,2
5789,5789,English,29,25,4
5790,5790,Science,15,5,2
5791,5791,Science,12,5,4
5792,5792,Physics,17,11,5
5793,5793,Physics,26,11,4
5794,5794,Math,13,9,5
5795,5795,Math,27,15,4
5796,5796,English,25,22,5
5797,5797,Physics,37,26,4
5798,5798,Science,49,23,5
5799,5799,Science,11,7,4
5800,5800,Physics,34,27,2
5801,5801,Science,40,31,1
5802,5802,Chemistry,48,24,1
5803,5803,Physics,32,17,3
5804,5804,Science,31,28,2
5805,5805,Chemistry,17,14,2
5806,5806,English,43,21,3
5807,5807,Science,29,16,3
5808,5808,Science,44,38,4
5809,5809,Science,41,28,5
5810,5810,Math,12,6,3
5811,5811,English,10,7,4
5812,5812,Math,16,10,1
5813,5813,Physics,19,8,4
5814,5814,Science,16,12,1
5815,5815,English,38,33,3
5816,5816,Math,48,29,5
5817,5817,Chemistry,27,23,5
5818,5818,Math,31,12,1
5819,5819,Physics,40,21,1
5820,5820,Physics,12,7,1
5821,5821,Chemistry,27,14,1
5822,5822,Science,10,7,5
5823,5823,Chemistry,28,10,4
5824,5824,Math,25,14,3
5825,5825,Math,13,5,1
5826,5826,Physics,33,13,4
5827,5827,Chemistry,30,17,3
5828,5828,English,15,10,5
5829,5829,Math,31,9,2
5830,5830,Math,12,5,4
5831,5831,Physics,15,8,3
5832,5832,Math,30,16,5
5833,5833,Math,39,21,4
5834,5834,Math,15,10,1
5835,5835,Math,46,18,4
5836,5836,Chemistry,41,20,5
5837,5837,Science,26,13,5
5838,5838,Chemistry,25,14,2
5839,5839,Math,32,23,3
5840,5840,Math,22,19,5
5841,5841,English,45,23,2
5842,5842,Math,13,10,4
5843,5843,Science,38,26,4
5844,5844,Chemistry,41,22,1
5845,5845,Physics,22,16,3
5846,5846,English,18,11,2
5847,5847,English,42,29,5
5848,5848,Science,34,28,3
5849,5849,Physics,25,14,5
5850,5850,Chemistry,12,11,3
5851,5851,Physics,31,18,2
5852,5852,English,45,40,5
5853,5853,Chemistry,14,4,5
5854,5854,English,30,26,3
5855,5855,Science,39,21,3
5856,5856,Science,38,20,4
5857,5857,Physics,26,13,1
5858,5858,Physics,12,6,3
5859,5859,English,47,29,3
5860,5860,English,33,9,5
5861,5861,Science,42,35,1
5862,5862,Physics,28,23,4
5863,5863,Chemistry,20,13,2
5864,5864,Math,48,43,1
5865,5865,English,48,17,1
5866,5866,Science,42,23,5
5867,5867,Math,30,27,2
5868,5868,Physics,13,6,4
5869,5869,English,35,30,3
5870,5870,Chemistry,16,9,2
5871,5871,Chemistry,42,35,5
5872,5872,English,36,33,5
5873,5873,Math,11,6,3
5874,5874,Physics,13,11,4
5875,5875,Chemistry,11,5,4
5876,5876,Science,43,17,3
5877,5877,English,34,13,3
5878,5878,Chemistry,24,12,4
5879,5879,Chemistry,19,14,3
5880,5880,Physics,40,21,2
5881,5881,Science,28,25,2
5882,5882,Science,36,25,2
5883,5883,Math,20,6,1
5884,5884,Science,25,18,1
5885,5885,Math,35,29,5
5886,5886,Chemistry,39,20,4
5887,5887,Science,35,25,4
5888,5888,Chemistry,17,6,5
5889,5889,Chemistry,16,10,5
5890,5890,Physics,19,15,4
5891,5891,Science,37,22,1
5892,5892,English,16,9,1
5893,5893,Science,27,16,2
5894,5894,Physics,10,8,2
5895,5895,Chemistry,38,24,3
5896,5896,English,34,23,1
5897,5897,Physics,10,7,2
5898,5898,Physics,10,6,2
5899,5899,English,45,31,4
5900,5900,Science,43,24,4
5901,5901,Chemistry,29,26,4
